**** Fuel:     52 Oleo        
2022  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28
2023  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28
2024  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28
2025  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28
**** Fuel:     69 Oleo        
Year .....01 .....02 .....03 .....04 .....05 .....06 .....07 .....08 .....09 .....10 .....11 .....12
2021  912.28  912.28  912.28  912.28  912.28  912.28  912.28  912.28  912.28  734.28  734.28  734.28
2022  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28
2023  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28
2024  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28
2025  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28  734.28
**** Fuel:     83 Gas         
Year .....01 .....02 .....03 .....04 .....05 .....06 .....07 .....08 .....09 .....10 .....11 .....12
2021  696.57  696.57  696.57  696.57  696.57  696.57  696.57  696.57  696.57   283.6   283.6   283.6
2022   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6
2023   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6
2024   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6
2025   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6   283.6
