NUM:  57 MAUA                  Penal: 0          0
2025 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91
NUM:  76 SEGREDO               Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08
2022  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08
2023  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08
2024  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08
2025  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08  0.08
NUM:  77 SLT.SANTIAGO          Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.27  0.27  0.27  0.27  0.27  0.27  0.27  0.27  0.27  0.28  0.28  0.28
2022  0.28  0.28  0.28  0.28  0.28  0.28  0.28  0.28  0.28  0.28  0.28  0.28
2023  0.28  0.28  0.28  0.28  0.28  0.28  0.28  0.28  0.28  0.28  0.28  0.28
2024  0.28  0.28  0.28  0.28  0.29  0.29  0.29  0.29  0.29  0.29  0.29  0.29
2025  0.29  0.29  0.29  0.29  0.29  0.29  0.29  0.29  0.29  0.29  0.29  0.29
NUM:  78 SALTO OSORIO          Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13
2022  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13
2023  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13
2024  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13
2025  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.13  0.14  0.14  0.14  0.14
NUM:  82 SALTO CAXIAS          Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  1.03  1.03  1.03  1.03  1.03  1.03  1.03  1.04  1.04  1.04  1.04  1.04
2022  1.04  1.04  1.04  1.05  1.05  1.05  1.05  1.05  1.05  1.06  1.06  1.06
2023  1.06  1.06  1.06  1.06  1.06  1.06  1.07  1.07  1.07  1.07  1.07  1.07
2024  1.07  1.07  1.07  1.08  1.08  1.08  1.08  1.08  1.08  1.09  1.09  1.09
2025  1.09  1.09  1.09  1.09  1.09  1.09   1.1   1.1   1.1   1.1   1.1  1.11
